,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL,longitude,latitude,State,Zipcode,Street,City
6453,Northern Montana Health Care: Emergency Room,"30 13th St, Havre, MT 59501",nmhcare.org,"G8Q7+6Q Havre, Montana",,,"https://www.google.com/maps/place/Northern+Montana+Health+Care:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Montana+state!6e2!3m4!1s0x536ab30cf4983df3:0x3b73ed115a4619df!8m2!3d48.5380077!4d-109.6855634?hl=en",-109.6854548,48.5368489,MT,59501,30 13th St,Havre
6454,Western Montana Clinic - Now Care,"Southgate Mall, 2901 Brooks St, Missoula, MT 59801",westernmontanaclinic.com,"RXVC+WV Missoula, Montana",3,37,"https://www.google.com/maps/place/Western+Montana+Clinic+-+Now+Care/@36.1789154,-109.6620814,4z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Montana+state!6e2!3m4!1s0x535dcd8d0868cfd1:0x14fa9256975e1866!8m2!3d46.8447786!4d-114.0278485?hl=en",-114.0285964,46.8450655,MT,59801,Southgate Mall,2901 Brooks St
6455,Holy Rosary Healthcare- Emergency Room,"2600 Wilson St, Miles City, MT 59301",,"95WC+5Q Miles City, Montana",,,"https://www.google.com/maps/place/Holy+Rosary+Healthcare-+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Montana+state!6e2!3m4!1s0x533a769cfc555555:0x7b92df8d87e36cab!8m2!3d46.3953783!4d-105.8281088?hl=en",-105.8281088,46.3953783,MT,59301,2600 Wilson St,Miles City
6456,Livingston HealthCare Urgent Care,"104 Centennial Dr #103, Livingston, MT 59047",livingstonhealthcare.org,"JCRG+QQ Livingston, Montana",3.3,14,"https://www.google.com/maps/place/Livingston+HealthCare+Urgent+Care/@36.1789154,-109.6620814,4z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Montana+state!6e2!3m4!1s0x53457c9d422821e9:0xc0bb05ce85c8ebdb!8m2!3d45.6419633!4d-110.5730767?hl=en",-110.5731078,45.641995,MT,59047,104 Centennial Dr #103,Livingston
6457,Bozeman Health,"915 Highland Blvd, Bozeman, MT 59715",bozemanhealth.org,"MX9J+MG Bozeman, Montana",2.5,17,"https://www.google.com/maps/place/Bozeman+Health/@36.1789154,-109.6620814,4z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Montana+state!6e2!3m4!1s0x534544f2e23b75c7:0x3e8ce93cea6706ab!8m2!3d45.6692388!4d-111.0186497?hl=en",-111.019934,45.6698613,MT,59715,915 Highland Blvd,Bozeman
6458,Community Medical Center - Emergency Department,"2827 Fort Missoula Rd, Missoula, MT 59804",communitymed.org,"RXX2+4X Missoula, Montana",3.5,28,"https://www.google.com/maps/place/Community+Medical+Center+-+Emergency+Department/@36.1789154,-109.6620814,4z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Montana+state!6e2!3m4!1s0x535dd2095aa47429:0x659936163de13aa!8m2!3d46.847862!4d-114.0475053?hl=en",-114.0474077,46.8474613,MT,59804,2827 Fort Missoula Rd,Missoula
6459,Crow/Northern Cheyenne Hospital: Emergency Room,"1010 7650 E, Crow Agency, MT 59022",ihs.gov,"HHJ2+VF Crow Agency, Montana",,,,-107.4488586,45.5821958,MT,59022,1010 7650 E,Crow Agency
6460,b2 UrgentCare,"1006 W Main St, Bozeman, MT 59715",b2cares.com,"MWHX+JH Bozeman, Montana",3.2,70,"https://www.google.com/maps/place/b2+UrgentCare/@36.1789154,-109.6620814,4z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Montana+state!6e2!3m4!1s0x53454452b8e76a2b:0xd45a1414258cfeec!8m2!3d45.6791189!4d-111.0510645?hl=en",-111.0510764,45.6790221,MT,59715,1006 W Main St,Bozeman
6461,Belgrade Clinic Urgent Care,"206 Alaska Frontage Rd, Belgrade, MT 59714",,"QR89+59 Belgrade, Montana",3.6,14,"https://www.google.com/maps/place/Belgrade+Clinic+Urgent+Care/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x534537fe801dbd21:0x83d83681dc7af55c!8m2!3d45.7654215!4d-111.1815152?hl=en",-111.1811417,45.7654306,MT,59714,206 Alaska Frontage Rd,Belgrade
6462,Zip Clinic Urgent Care,"403 W Main St, Belgrade, MT 59714",zipclinic.com,"QRH9+P3 Belgrade, Montana",4.6,228,"https://www.google.com/maps/place/Zip+Clinic+Urgent+Care/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x5345381e9f7bb549:0xc6fb3560286f5ef9!8m2!3d45.7793317!4d-111.1823106?hl=en",-111.182223,45.779233,MT,59714,403 W Main St,Belgrade
6463,Providence St. Patrick Hospital: Emergency Room,"500 W Broadway St, Missoula, MT 59802",montana.providence.org,"VXGX+7W Missoula, Montana",3,10,"https://www.google.com/maps/place/Providence+St.+Patrick+Hospital:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x535dce808b5629bf:0x7dfd022fac95dc62!8m2!3d46.8756607!4d-114.0002139?hl=en",-114.0000297,46.8755594,MT,59802,500 W Broadway St,Missoula
6464,Glendive Medical Center: Emergency Room,"202 Prospect Dr, Glendive, MT 59330",gmc.org,"478W+WC Glendive, Montana",,,"https://www.google.com/maps/place/Glendive+Medical+Center:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x532520b306f58ab7:0x4aa86073f407bfcb!8m2!3d47.1172566!4d-104.703929?hl=en",-104.703999,47.117664,MT,59330,202 Prospect Dr,Glendive
6465,St. Peter's Urgent Care Clinic,"2475 E Broadway St, Helena, MT 59601",sphealth.org,"H2M3+98 Helena, Montana",3,20,"https://www.google.com/maps/place/St.+Peter's+Urgent+Care+Clinic/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x534355988204c0bf:0x218c595a002c8ba9!8m2!3d46.583494!4d-111.9966811?hl=en",-111.9966811,46.583494,MT,59601,2475 E Broadway St,Helena
6466,Marcus Daly Emergency Services,"1200 Westwood Dr, Hamilton, MT 59840",mdmh.org,"6RXH+85 Hamilton, Montana",,,"https://www.google.com/maps/place/Marcus+Daly+Emergency+Services/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x535eb7e4cb0ab41d:0x9c097b5f1f941cee!8m2!3d46.248255!4d-114.172039?hl=en",-114.172039,46.248255,MT,59840,1200 Westwood Dr,Hamilton
6467,St. Vincent Healthcare: Emergency Room,"1233 N 30th St, Billings, MT 59101",sclhealth.org,"QFVJ+CQ Billings, Montana",3.8,5,"https://www.google.com/maps/place/St.+Vincent+Healthcare:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x53487b15be400001:0xa973d74ac0253f37!8m2!3d45.793586!4d-108.5180998?hl=en",-108.5187094,45.7934842,MT,59101,1233 N 30th St,Billings
6468,Benefis Emergency Department,"1101 26th St S, Great Falls, MT 59405",benefis.org,"FPRQ+WV Great Falls, Montana",1.6,18,"https://www.google.com/maps/place/Benefis+Emergency+Department/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x534237a8c6613849:0xdcf3334dd41a3148!8m2!3d47.4922924!4d-111.260363?hl=en",-111.2594192,47.4911874,MT,59405,1101 26th St S,Great Falls
6469,Bozeman Health Deaconess Hospital Emergency Room,"915 Highland Blvd, Bozeman, MT 59715",bozemanhealth.org,"MX9J+P6 Bozeman, Montana",4,8,"https://www.google.com/maps/place/Bozeman+Health+Deaconess+Hospital+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x534544f2e4a3153d:0x302fb7d8d6e9f56e!8m2!3d45.6693341!4d-111.0194921?hl=en",-111.019934,45.6698613,MT,59715,915 Highland Blvd,Bozeman
6470,Ruby Valley Hospital: Emergency Room,"220 E Crofoot St, Sheridan, MT 59749",rubyvalleyhospital.com,"FR35+66 Sheridan, Montana",,,"https://www.google.com/maps/place/Ruby+Valley+Hospital:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x535a63a4e9d258a1:0x1591e782b6bef27d!8m2!3d45.4530334!4d-112.1919922?hl=en",-112.1919711,45.4529541,MT,59749,220 E Crofoot St,Sheridan
6471,St. Luke Community Hospital: Emergency Room,"107 6th Ave SW, Ronan, MT 59864",stlukehealthcare.org,"GVHV+H3 Ronan, Montana",,,"https://www.google.com/maps/place/St.+Luke+Community+Hospital:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x53677b41aba36127:0x3303c741ecd314d!8m2!3d47.5289861!4d-114.1072848?hl=en",-114.1069355,47.5286616,MT,59864,107 6th Ave SW,Ronan
6472,North Valley Hospital: Emergency Room,"1600 Hospital Way, Whitefish, MT 59937",nvhosp.org,"9MJ9+7F Whitefish, Montana",5,5,"https://www.google.com/maps/place/North+Valley+Hospital:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x5366429cc923de7f:0x7e4e7e762242a4bb!8m2!3d48.3807039!4d-114.3313574?hl=en",-114.3278631,48.3796774,MT,59937,1600 Hospital Way,Whitefish
6473,Bozeman Health Hospital: Emergency Department,"915 Highland Blvd, Bozeman, MT 59715",bozemanhealth.org,"MXCJ+24 Bozeman, Montana",,,"https://www.google.com/maps/place/Bozeman+Health+Hospital:+Emergency+Department/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x534544f3a6b18c63:0xe1f6b22988fe8836!8m2!3d45.6700267!4d-111.0196504?hl=en",-111.019934,45.6698613,MT,59715,915 Highland Blvd,Bozeman
6474,St. Peter's Hospital: Emergency Room,"2525 E Broadway St, Helena, MT 59601",stpetes.org,"H2M2+8M Helena, Montana",2.5,8,"https://www.google.com/maps/place/St.+Peter's+Hospital:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x5343559f49429691:0x40673c98d1eb2f76!8m2!3d46.5833644!4d-111.998319?hl=en",-111.9973097,46.583409,MT,59601,2525 E Broadway St,Helena
6475,Mineral Community Hospital: Emergency Room,"1208 6th Ave E, Superior, MT 59872",mineralcommunityhospital.com,"54PF+59 Superior, Montana",,,"https://www.google.com/maps/place/Mineral+Community+Hospital:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x535e1cb6d3955555:0xc39696cfcf57d55e!8m2!3d47.1854599!4d-114.8766195?hl=en",-114.8768128,47.1854067,MT,59872,1208 6th Ave E,Superior
6476,Zip Clinic Urgent Care,"862 Harmon Stream Blvd #101, Bozeman, MT 59718",zipclinic.com,"MWCC+75 Bozeman, Montana",4.6,279,"https://www.google.com/maps/place/Zip+Clinic+Urgent+Care/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x534545993bc0c527:0x82aa2921ab5ef44f!8m2!3d45.6706767!4d-111.0795953?hl=en",-111.0794046,45.6706725,MT,59718,862 Harmon Stream Blvd #101,Bozeman
6477,Great Falls Clinic Hospital- Emergency Room,"3010 15th Ave S, Great Falls, MT 59405",gfclinic.com,"FPQV+5R Great Falls, Montana",3.7,10,"https://www.google.com/maps/place/Great+Falls+Clinic+Hospital-+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x534237a9653e4f3b:0xd4f3bfb825e33855!8m2!3d47.4879006!4d-111.2554214?hl=en",-111.2565109,47.4889691,MT,59405,3010 15th Ave S,Great Falls
6478,Beartooth Billings Clinic: Emergency Room,"2525 Broadway Ave N, Red Lodge, MT 59068",beartoothbillingsclinic.org,"6Q64+RG Red Lodge, Montana",5,1,"https://www.google.com/maps/place/Beartooth+Billings+Clinic:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x534f2a4974400001:0xc1a33a940ecd40a2!8m2!3d45.2120472!4d-109.2437397?hl=en",-109.2439608,45.212242,MT,59068,2525 Broadway Ave N,Red Lodge
6479,Stillwater Billings Clinic: Emergency Room,"710 11th St N, Columbus, MT 59019",stillwaterbillingsclinic.com,"JQV5+56 Columbus, Montana",,,"https://www.google.com/maps/place/Stillwater+Billings+Clinic:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x5348b006d4ffde25:0x860828691a0cf270!8m2!3d45.6428907!4d-109.2418868?hl=en",-109.2419841,45.642814,MT,59019,710 11th St N,Columbus
6480,Barrett Hospital and HealthCare: Emergency Room,"600 State Hwy 91 S, Dillon, MT 59725",barretthospital.org,"6923+M6 Dillon, Montana",5,1,"https://www.google.com/maps/place/Barrett+Hospital+and+HealthCare:+Emergency+Room/@36.1789154,-109.6620814,4z/data=!4m8!1m2!2m1!1semergency+room+clinic+in++Montana+state!3m4!1s0x535a063796c4a4a1:0x853527603fafc7ee!8m2!3d45.2016454!4d-112.6469019?hl=en",-112.6472827,45.2015928,MT,59725,600 State Hwy 91 S,Dillon
6481,"Children's Physicians, Embassy Park","9202 W Dodge Rd #101, Omaha, NE 68114",childrensomaha.org,"7W7V+MH Omaha, Chicago, NE",5,4,"https://www.google.com/maps/place/Children's+Physicians,+Embassy+Park/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x87938d47c7d95b79:0x7504a427ef4ca5fd!8m2!3d41.2641581!4d-96.0560894?hl=en",-96.0560894,41.2641581,NE,68114,9202 W Dodge Rd #101,Omaha
6482,Cozad Community Medical Clinic,"1803 Papio Ln, Cozad, NE 69130",cozadclinic.com,"V295+FR Cozad, Nebraska",5,1,"https://www.google.com/maps/place/Cozad+Community+Medical+Clinic/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x879dd5df925c0e95:0xcb780e2fad02d3e5!8m2!3d40.8687291!4d-99.990418?hl=en",-99.9904033,40.8688214,NE,69130,1803 Papio Ln,Cozad
6483,Valley County Health System Medical Clinic,"2707 L St, Ord, NE 68862",valleycountyhealthsystem.org,"J324+VQ Ord, NE",,,"https://www.google.com/maps/place/Valley+County+Health+System+Medical+Clinic/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x879b76666606eecb:0xea5f207a38d26002!8m2!3d41.6021347!4d-98.9430389?hl=en",-98.9419134,41.6027507,NE,68862,2707 L St,Ord
6484,"Children's Physicians, Dundee","4825 Dodge St, Omaha, NE 68132",childrensomaha.org,"7257+QG Omaha, Chicago, NE",4.5,56,"https://www.google.com/maps/place/Children's+Physicians,+Dundee/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x87938ddb6147a95d:0x66634e7b7783e6e7!8m2!3d41.2594742!4d-95.9861692?hl=en",-95.9861907,41.2594869,NE,68132,4825 Dodge St,Omaha
6485,Nebraska Medicine Orthopaedics Clinic at Oakview Health Center,"2727 S 144th St #140, Omaha, NE 68144",nebraskamed.com,"6VM7+45 Omaha, Chicago, NE",,,,-96.137042,41.2328175,NE,68144,2727 S 144th St #140,Omaha
6486,Seward Family Medical Center,"250 N Columbia Ave, Seward, NE 68434",mhcs.us,"WW55+PF Seward, G, NE",4.6,9,"https://www.google.com/maps/place/Seward+Family+Medical+Center/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x8796d7fd9bd316e7:0x59db1ec776dcb549!8m2!3d40.9093015!4d-97.0913706?hl=en",-97.0912796,40.9099327,NE,68434,250 N Columbia Ave,Seward
6487,Methodist Community Health Clinic,"208 S 26th Ave, Omaha, NE 68131",bestcare.org,"725X+9F Omaha, Chicago, NE",5,2,"https://www.google.com/maps/place/Methodist+Community+Health+Clinic/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x87938ff03a3337a9:0x82bc34cf59abda25!8m2!3d41.2584574!4d-95.9512539?hl=en",-95.9512539,41.2584574,NE,68131,208 S 26th Ave,Omaha
6488,McCook Clinic,"1401 E H St, McCook, NE 69001",mccookclinic.com,"694V+26 McCook, Willow Grove, NE",4.3,3,"https://www.google.com/maps/place/McCook+Clinic/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x879e2a727f8e5fc3:0x52d09688a7a804d6!8m2!3d40.2050203!4d-100.6069706?hl=en",-100.6069706,40.2050203,NE,69001,1401 E H St,McCook
6489,Southeast Lincoln Family Medicine & Internal Medicine,"4424 S 86th St, Lincoln, NE 68526",bryanhealth.com,"Q99W+8R Lincoln, Nebraska",3.9,18,,-96.6029923,40.768316,NE,68526,4424 S 86th St,Lincoln
6490,Dinklage Medical Clinic,"500 E Decatur St, West Point, NE 68788",fcswp.org,"R7VV+6F West Point, Nebraska",,,"https://www.google.com/maps/place/Dinklage+Medical+Clinic/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x879198ffff765d4b:0xd54790f4c71595ea!8m2!3d41.8430507!4d-96.7063333?hl=en",-96.7067665,41.8429427,NE,68788,500 E Decatur St,West Point
6491,MinuteClinic,"14460 W Maple Rd, Omaha, NE 68116",cvs.com,"7VV6+43 Omaha, Chicago, NE",2.4,8,"https://www.google.com/maps/place/MinuteClinic/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x8793ede8d34bc28b:0x5c3c2a5e08c8bb82!8m2!3d41.292796!4d-96.139843?hl=en",-96.1398604,41.2928517,NE,68116,14460 W Maple Rd,Omaha
6492,"Dr. Donald T. Rice, MD","4210 Pioneer Woods Dr, Lincoln, NE 68506",,"Q9CH+3G Lincoln, Nebraska",1,1,"https://www.google.com/maps/place/Dr.+Donald+T.+Rice,+MD/@41.0022716,-100.5230649,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x8796bd801f7f52d7:0x2daf9fc73bb52ef8!8m2!3d40.770206!4d-96.62123?hl=en",-96.6212454,40.7701932,NE,68506,4210 Pioneer Woods Dr,Lincoln
6493,Shelby Clinic,"150 Walnut St, Shelby, NE 68662",ci.shelby.ne.us,"5HVF+7P Shelby, South Canada, NE",5,1,"https://www.google.com/maps/place/Shelby+Clinic/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x8790c80fdfdd9c63:0x66f0813009027962!8m2!3d41.1931291!4d-97.4257369?hl=en",-97.4256719,41.1912226,NE,68662,150 Walnut St,Shelby
6494,Children's Specialty Physicians,"4445 S 86th St, Lincoln, NE 68526",childrensspecialtyphysicians.org,"Q99W+79 Lincoln, Nebraska",,,"https://www.google.com/maps/place/Children's+Specialty+Physicians/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x879697df3b700ae9:0xe73319f22b3066aa!8m2!3d40.7681796!4d-96.6040776?hl=en",-96.6040776,40.7681796,NE,68526,4445 S 86th St,Lincoln
6495,Methodist Physicians Clinic,"5908 S 142nd St, Omaha, NE 68137",methodistphysiciansclinic.org,"5VX7+J5 Omaha, Chicago, NE",3.2,20,"https://www.google.com/maps/place/Methodist+Physicians+Clinic/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x8793f3f60b5572eb:0xd0e540744f5d8d27!8m2!3d41.1990829!4d-96.1370191?hl=en",-96.1370139,41.199065,NE,68137,5908 S 142nd St,Omaha
6496,CHI Health Immanuel,"6901 N 72nd St, Omaha, NE 68122",chihealth.com,"8XCH+QR Omaha, Chicago, NE",3,85,"https://www.google.com/maps/place/CHI+Health+Immanuel/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x87939251e4f1fe19:0x2f4bffeaf584b410!8m2!3d41.3219266!4d-96.0204008?hl=en",-96.0199955,41.3222972,NE,68122,6901 N 72nd St,Omaha
6497,Phelps Memorial Health Center,"1215 Tibbals St, Holdrege, NE 68949",phelpsmemorial.com,"CJX9+22 Holdrege, Nebraska",4.3,18,"https://www.google.com/maps/place/Phelps+Memorial+Health+Center/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x879ec5719aec433b:0x7aa1af82551e3b12!8m2!3d40.447577!4d-99.3824798?hl=en",-99.3832659,40.4477449,NE,68949,1215 Tibbals St,Holdrege
6498,Methodist Physicians Clinic,"625 S Pine St, Valley, NE 68064",methodistphysiciansclinic.com,"8M44+PJ Valley, Platte Valley, NE",3.6,5,"https://www.google.com/maps/place/Methodist+Physicians+Clinic/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x8793e39ffde5ee91:0x7205aa742ebbb2b6!8m2!3d41.3068508!4d-96.3434214?hl=en",-96.3434214,41.3068508,NE,68064,625 S Pine St,Valley
6499,Children's Pediatric Endocrinology,"8552 Cass St, Omaha, NE 68114",childrensomaha.org,"7X73+FP Omaha, Chicago, NE",,,"https://www.google.com/maps/place/Children's+Pediatric+Endocrinology/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x87938dc77b1dc427:0xda290f97266329b8!8m2!3d41.263723!4d-96.0456908?hl=en",-96.0456908,41.263723,NE,68114,8552 Cass St,Omaha
6500,Avera Sacred Heart Hospital: Rey II Jesus MD,"501 Summit St, Yankton, SD 57078",avera.org,"VHFR+5X Yankton, South Dakota",,,"https://www.google.com/maps/place/Avera+Sacred+Heart+Hospital:+Rey+II+Jesus+MD/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x878fa1974a4ac6e3:0xaa072967572e679f!8m2!3d42.87294!4d-97.4075693?hl=en",-97.4077838,42.8732829,SD,57078,501 Summit St,Yankton
6501,OrthoNebraska,"754 Gold Coast Dr Suite #105, Papillion, NE 68046",orthonebraska.com,"4WQX+MF Papillion, NE",4.9,22,"https://www.google.com/maps/place/OrthoNebraska/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x879389d1b73cb18d:0x27cc6ed183498c89!8m2!3d41.139142!4d-96.0513062?hl=en",-96.0512506,41.1392338,NE,68046,754 Gold Coast Dr Suite #105,Papillion
6502,Wound Care & Hyperbaric Treatment Center at Avera Sacred Heart Hospital,"409 Summit St suite 2500, Yankton, SD 57078",avera.org,"VHFR+3Q Yankton, South Dakota",,,,-97.4078889,42.8720364,SD,57078,409 Summit St suite 2500,Yankton
6503,CHI Health Nebraska Heart,"7500 S 91st St, Lincoln, NE 68526",chihealth.com,"PCP4+HF Lincoln, Nebraska",4.5,35,"https://www.google.com/maps/place/CHI+Health+Nebraska+Heart/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x8796979bdcf9298f:0x68f4a9351359be95!8m2!3d40.7364245!4d-96.5937824?hl=en",-96.5932439,40.7364937,NE,68526,7500 S 91st St,Lincoln
6504,Midlands Hospital: Fullenkamp Michael P MD,"11111 S 84th St, Papillion, NE 68046",,"4XP5+8X Papillion, NE",,,"https://www.google.com/maps/place/Midlands+Hospital:+Fullenkamp+Michael+P+MD/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x87938a9118748ca1:0x289582826fb2422d!8m2!3d41.135853!4d-96.040111?hl=en",-96.040111,41.135853,NE,68046,11111 S 84th St,Papillion
6505,MinuteClinic,"5566 S 56th St, Lincoln, NE 68516",cvs.com,"Q944+XV Lincoln, Nebraska",4.4,7,"https://www.google.com/maps/place/MinuteClinic/@41.6384332,-100.0537138,7z/data=!4m9!1m3!2m2!1semergency+room+clinic+in++Nebraska+state!6e2!3m4!1s0x87969617f94a12d3:0x71748763d57408f1!8m2!3d40.7573984!4d-96.6427827?hl=en",-96.6433515,40.7567381,NE,68516,5566 S 56th St,Lincoln
